32875552910614,2,96442
32875553120497,2,96443
32875553311050,2,96444
32875553466305,2,96445
32875553639915,2,96446
32875558493467,0,96445
32875558561446,1,96445
32875558577293,0,96445
32875558580191,1,96445
32875558590556,0,96445
32875558593357,1,96445
32875558607488,0,96445
32875558619037,1,96445
32875558634341,0,96445
32875558639084,1,96445
32875558652435,0,96445
32875558655148,1,96445
32875558665297,0,96445
32875558667880,1,96445
32875558677844,0,96445
32875558680405,1,96445
32875558690413,0,96445
32875558693115,1,96445
32875558703394,0,96445
32875558706672,1,96445
32875558717689,0,96445
32875558720630,1,96445
32875558730627,0,96445
32875558733753,1,96445
32875558743749,0,96445
32875558746506,1,96445
32875558756459,0,96445
32875558759097,1,96445
32875558769028,0,96445
32875558771742,1,96445
32875558781641,0,96445
32875558784441,1,96445
32875558794383,0,96445
32875558797086,1,96445
32875558806963,0,96445
32875558810078,1,96445
32875558820150,0,96445
32875558823602,1,96445
32875558833566,0,96445
32875558836562,1,96445
32875558846515,0,96445
32875558849239,1,96445
32875558859138,0,96445
32875558862286,1,96445
32875558872217,0,96445
32875558875202,1,96445
32875558885090,0,96445
32875558888596,1,96445
32875558898701,0,96445
32875558902087,1,96445
32875558912116,0,96445
32875558915155,1,96445
32875558925109,0,96445
32875558928017,1,96445
32875558937938,0,96445
32875558940836,1,96445
32875558950778,0,96445
32875558953926,1,96445
32875558963836,0,96445
32875558966625,1,96445
32875558976578,0,96445
32875558979574,1,96445
32875558989516,0,96445
32875558992968,1,96445
32875559003018,0,96445
32875559006079,1,96445
32875559016097,0,96445
32875559018974,1,96445
32875559028905,0,96445
32875559031608,1,96445
32875559041572,0,96445
32875559045034,1,96445
32875559055031,0,96445
32875559058385,1,96445
32875559068359,0,96445
32875559071236,1,96445
32875559081113,0,96445
32875559084163,1,96445
32875559094127,0,96445
32875559097502,1,96445
32875559107488,0,96445
32875559110299,1,96445
32875559120198,0,96445
32875559123302,1,96445
32875559133299,0,96445
32875559136707,1,96445
32875559146736,0,96445
32875559149851,1,96445
32875559159880,0,96445
32875559167261,1,96445
32875559181295,0,96445
32875559184454,1,96445
32875559199562,0,96445
32875559202688,1,96445
32875559210774,0,96444
32875559217515,1,96444
32875559240276,0,96443
32875559247537,1,96443
32875559275638,0,96444
32875559280880,1,96444
32875559291116,0,96446
32875559301090,1,96446
32875559312433,0,96443
32875559317697,1,96443
32875559326956,0,96446
32875559330830,1,96446
32875559338200,0,96444
32875559351149,1,96444
32875559374246,0,96443
32875559378675,1,96443
32875559408838,0,96444
32875559413766,1,96444
32875559423968,0,96446
32875559430481,1,96446
32875559452276,0,96442
32875559460416,1,96442
32875559493803,0,96446
32875559498687,1,96446
32875559508781,0,96445
32875559516868,1,96445
32875559543178,0,96444
32875559551199,1,96444
32875559579224,0,96445
32875559585085,1,96445
32875559594539,0,96443
32875559602864,1,96443
32875559615129,0,96444
32875559621424,1,96444
32875559665187,0,96443
32875559677040,1,96443
32875559691172,0,96445
32875559700636,1,96445
32875559735022,0,96443
32875559739711,1,96443
32875559751661,0,96446
32875559759910,1,96446
32875559780044,0,96442
32875559788152,1,96442
32875559810598,0,96442
32875559821007,1,96442
32875559827704,0,96446
32875559833164,1,96446
32875559839090,0,96442
32875559842411,1,96442
32875559891319,0,96446
32875559896518,1,96446
32875559905289,0,96443
32875559912550,1,96443
32875559956465,0,96446
32875559961707,1,96446
32875559971151,0,96444
32875559979562,1,96444
32875560043775,0,96444
32875560049354,1,96444
32875560062814,0,96445
32875560071139,1,96445
32875560135731,0,96445
32875560141342,1,96445
32875560151576,0,96446
32875560159489,1,96446
32875560183174,0,96445
32875560187797,1,96445
32875560197326,0,96443
32875560205054,1,96443
32875560221400,0,96443
32875560225655,1,96443
32875560237724,0,96442
32875560246017,1,96442
32875560263589,0,96444
32875560271046,1,96444
32875560287588,0,96443
32875560292537,1,96443
32875560308720,0,96442
32875560313593,1,96442
32875560349531,0,96443
32875560354937,1,96443
32875560367516,0,96444
32875560375353,1,96444
32875560440042,0,96444
32875560445350,1,96444
32875560502051,0,96444
32875560506870,1,96444
32875560517247,0,96444
32875560522326,1,96444
32875560536002,0,96444
32875560539899,1,96444
32875560549993,0,96444
32875560553347,1,96444
32875560563224,0,96442
32875560571506,1,96442
32875560634394,0,96442
32875560639723,1,96442
32875560649817,0,96446
32875560658511,1,96446
32875560722387,0,96446
32875560727901,1,96446
32875560801968,0,96446
32875560806874,1,96446
32875560818955,0,96443
32875560827508,1,96443
32875560851029,0,96443
32875560855273,1,96443
32875560865725,0,96443
32875560869350,1,96443
32875560925313,0,96443
32875560930187,1,96443
32875560941431,0,96442
32875560950310,1,96442
32875561013143,0,96442
32875561018581,1,96442
32875561035177,0,96446
32875561043632,1,96446
32875561105305,0,96446
32875561109776,1,96446
32875561121151,0,96444
32875561129205,1,96444
32875561191268,0,96444
32875561197422,1,96444
32875561205661,0,96443
32875561213237,1,96443
32875561253831,0,96444
32875561258574,1,96444
32875561274301,0,96443
32875561279967,1,96443
32875561330329,0,96444
32875561339078,1,96444
32875561350378,0,96446
32875561358128,1,96446
32875561410258,0,96444
32875561418485,1,96444
32875561434214,0,96446
32875561439956,1,96446
32875561485791,0,96444
32875561492455,1,96444
32875561506523,0,96446
32875561511918,1,96446
32875561542286,0,96444
32875561548386,1,96444
32875561562714,0,96443
32875561569139,1,96443
32875561578746,0,96446
32875561587375,1,96446
32875561630985,0,96443
32875561635620,1,96443
32875561646582,0,96442
32875561654028,1,96442
32875561673881,0,96444
32875561681837,1,96444
32875561707039,0,96443
32875561713671,1,96443
32875561733294,0,96445
32875561742347,1,96445
32875561776504,0,96443
32875561783104,1,96443
32875561793523,0,96446
32875561802098,1,96446
32875561820354,0,96444
32875561828071,1,96444
32875561865833,0,96446
32875561870988,1,96446
32875561883960,0,96442
32875561893164,1,96442
32875561915392,0,96443
32875561923283,1,96443
32875561956638,0,96442
32875561962554,1,96442
32875561973808,0,96445
32875561983001,1,96445
32875561995570,0,96446
32875562002897,1,96446
32875562045053,0,96445
32875562050252,1,96445
32875562063994,0,96444
32875562072698,1,96444
32875562137204,0,96444
32875562142566,1,96444
32875562198854,0,96444
32875562204162,1,96444
32875562213627,0,96445
32875562221279,1,96445
32875562282441,0,96445
32875562288107,1,96445
32875562345231,0,96445
32875562350300,1,96445
32875562407424,0,96445
32875562412689,1,96445
32875562423163,0,96445
32875562426603,1,96445
32875562436763,0,96445
32875562440203,1,96445
32875562495667,0,96445
32875562500638,1,96445
32875562511113,0,96445
32875562514727,1,96445
32875562569040,0,96445
32875562573707,1,96445
32875562584377,0,96446
32875562591747,1,96446
32875562654223,0,96446
32875562659867,1,96446
32875562671623,0,96442
32875562680588,1,96442
32875562743563,0,96442
32875562748198,1,96442
32875562758444,0,96442
32875562762373,1,96442
32875562773313,0,96443
32875562782462,1,96443
32875562845405,0,96443
32875562850647,1,96443
32875562906719,0,96443
32875562912048,1,96443
32875562922446,0,96443
32875562928199,1,96443
32875563013370,0,96443
32875563019144,1,96443
32875563031225,0,96443
32875563035632,1,96443
32875563045878,0,96443
32875563049622,1,96443
32875563059706,0,96443
32875563063472,1,96443
32875563119739,0,96443
32875563125079,1,96443
32875563180402,0,96443
32875563185807,1,96443
32875563240587,0,96443
32875563245482,1,96443
32875563255772,0,96443
32875563259842,1,96443
32875563314742,0,96443
32875563319235,1,96443
32875563329709,0,96446
32875563338664,1,96446
32875563403375,0,96446
32875563408151,1,96446
32875563420741,0,96442
32875563428849,1,96442
32875563491401,0,96442
32875563497967,1,96442
32875563511417,0,96444
32875563519633,1,96444
32875563584128,0,96444
32875563589794,1,96444
