32870701979223,2,96403
32870702159974,2,96404
32870702314904,2,96405
32870702431996,2,96406
32870702583040,2,96407
32870707025912,0,96404
32870707089820,1,96404
32870707105754,0,96404
32870707108630,1,96404
32870707118855,0,96404
32870707121655,1,96404
32870707131858,0,96404
32870707141029,1,96404
32870707151395,0,96404
32870707154152,1,96404
32870707164930,0,96404
32870707167839,1,96404
32870707177900,0,96404
32870707181482,1,96404
32870707191414,0,96404
32870707193921,1,96404
32870707203885,0,96404
32870707206935,1,96404
32870707217235,0,96404
32870707220144,1,96404
32870707230260,0,96404
32870707232919,1,96404
32870707242840,0,96404
32870707245629,1,96404
32870707255582,0,96404
32870707258166,1,96404
32870707268108,0,96404
32870707270843,1,96404
32870707280709,0,96404
32870707283759,1,96404
32870707293647,0,96404
32870707296339,1,96404
32870707306249,0,96404
32870707309027,1,96404
32870707318894,0,96404
32870707321629,1,96404
32870707331842,0,96404
32870707334426,1,96404
32870707344390,0,96404
32870707347320,1,96404
32870707357208,0,96404
32870707359954,1,96404
32870707369821,0,96404
32870707372610,1,96404
32870707382520,0,96404
32870707385363,1,96404
32870707395403,0,96404
32870707398475,1,96404
32870707408537,0,96404
32870707411565,1,96404
32870707421431,0,96404
32870707424199,1,96404
32870707434033,0,96404
32870707639238,1,96404
32870707700628,0,96404
32870707705361,1,96404
32870707762301,0,96404
32870707767109,1,96404
32870707777865,0,96405
32870707786548,1,96405
32870707851705,0,96405
32870707856925,1,96405
32870707869049,0,96403
32870707877450,1,96403
32870707943518,0,96403
32870707948544,1,96403
32870708006645,0,96403
32870708019008,1,96403
32870708077077,0,96403
32870708082493,1,96403
32870708097256,0,96405
32870708112354,1,96405
32870708160252,0,96405
32870708164941,1,96405
32870708175817,0,96405
32870708178867,1,96405
32870708188907,0,96405
32870708191946,1,96405
32870708201932,0,96405
32870708204406,1,96405
32870708214359,0,96405
32870708218180,1,96405
32870708228415,0,96405
32870708231433,1,96405
32870708241896,0,96405
32870708244631,1,96405
32870708254541,0,96405
32870708257851,1,96405
32870708266848,0,96407
32870708274098,1,96407
32870708342011,0,96407
32870708347113,1,96407
32870708404324,0,96407
32870708409458,1,96407
32870708419650,0,96403
32870708428051,1,96403
32870708449260,0,96403
32870708452625,1,96403
32870708463055,0,96403
32870708466757,1,96403
32870708476234,0,96404
32870708483158,1,96404
32870708503911,0,96404
32870708507124,1,96404
32870708517891,0,96404
32870708521028,1,96404
32870708531024,0,96404
32870708534422,1,96404
32870708542875,0,96406
32870708550028,1,96406
32870708600499,0,96403
32870708607392,1,96403
32870708618582,0,96407
32870708623933,1,96407
32870708681611,0,96407
32870708686680,1,96407
32870708756179,0,96404
32870708762931,1,96404
32870708784346,0,96404
32870708787699,1,96404
32870708797761,0,96404
32870708801289,1,96404
32870708811946,0,96407
32870708818545,1,96407
32870708881357,0,96407
32870708886936,1,96407
32870708943290,0,96407
32870708948641,1,96407
32870708963056,0,96404
32870708969818,1,96404
32870709034139,0,96404
32870709039729,1,96404
32870709097331,0,96404
32870709102118,1,96404
32870709112385,0,96404
32870709116206,1,96404
32870709126528,0,96404
32870709130436,1,96404
32870709140931,0,96404
32870709143678,1,96404
32870709154758,0,96403
32870709162171,1,96403
32870709225504,0,96403
32870709231192,1,96403
32870709288012,0,96403
32870709293385,1,96403
32870709303816,0,96403
32870709307539,1,96403
32870709363567,0,96403
32870709368614,1,96403
32870709377809,0,96405
32870709384126,1,96405
32870709447274,0,96405
32870709452680,1,96405
32870709463067,0,96405
32870709467029,1,96405
32870709477068,0,96405
32870709480444,1,96405
32870709490451,0,96405
32870709493914,1,96405
32870709504343,0,96404
32870709511279,1,96404
32870709572995,0,96404
32870709577781,1,96404
32870709632865,0,96404
32870709637587,1,96404
32870709647833,0,96404
32870709651925,1,96404
32870709708203,0,96404
32870709713727,1,96404
32870709725125,0,96403
32870709732365,1,96403
32870709754399,0,96403
32870709757752,1,96403
32870709767879,0,96403
32870709771179,1,96403
32870709781121,0,96403
32870709784453,1,96403
32870709794406,0,96403
32870709798021,1,96403
32870709808028,0,96403
32870709811415,1,96403
32870709822073,0,96403
32870709825449,1,96403
32870709835358,0,96403
32870709838549,1,96403
32870709848513,0,96403
32870709851346,1,96403
32870709861256,0,96403
32870709864566,1,96403
32870709874596,0,96403
32870709877461,1,96403
32870709887392,0,96403
32870709890605,1,96403
32870709900537,0,96403
32870709903489,1,96403
32870709913355,0,96403
32870709916155,1,96403
32870709926033,0,96403
32870709929104,1,96403
32870709939155,0,96403
32870709942487,1,96403
32870709952625,0,96403
32870709955838,1,96403
32870709965758,0,96403
32870709969036,1,96403
32870709978978,0,96403
32870709982017,1,96403
32870709992003,0,96403
32870709994717,1,96403
32870710004605,0,96403
32870710007774,1,96403
32870710017727,0,96403
32870710020907,1,96403
32870710030774,0,96403
32870710034095,1,96403
32870710044015,0,96403
32870710046903,1,96403
32870710056997,0,96403
32870710060134,1,96403
32870710070043,0,96403
32870710073625,1,96403
32870710083622,0,96403
32870710086682,1,96403
32870710096570,0,96403
32870710099707,1,96403
32870710109704,0,96403
32870710113036,1,96403
32870710122989,0,96403
32870710126039,1,96403
32870710135927,0,96403
32870710139270,1,96403
32870710149266,0,96403
32870710152197,1,96403
32870710162248,0,96403
32870710165471,1,96403
32870710175381,0,96403
32870710178670,1,96403
32870710188666,0,96403
32870710191640,1,96403
32870710201539,0,96403
32870710204426,1,96403
32870710214347,0,96403
32870710217549,1,96403
32870710227502,0,96403
32870710230465,1,96403
32870710240375,0,96403
32870710243479,1,96403
32870710253432,0,96403
32870710256493,1,96403
32870710266468,0,96403
32870710269659,1,96403
32870710279623,0,96403
32870710282608,1,96403
32870710292572,0,96403
32870710295524,1,96403
32870710305466,0,96403
32870710308625,1,96403
32870710318654,0,96403
32870710328683,1,96403
32870710339331,0,96403
32870710342804,1,96403
32870710352746,0,96403
32870710355666,1,96403
32870710365554,0,96403
32870710368864,1,96403
32870710378796,0,96403
32870710381976,1,96403
32870710391896,0,96403
32870710394990,1,96403
32870710404889,0,96403
32870710407797,1,96403
32870710417740,0,96403
32870710421224,1,96403
32870710431242,0,96403
32870710434249,1,96403
32870710444278,0,96403
32870710447556,1,96403
32870710457520,0,96403
32870710460689,1,96403
32870710470577,0,96403
32870710473953,1,96403
32870710483851,0,96403
32870710487433,1,96403
32870710497365,0,96403
32870710500697,1,96403
32870710510682,0,96403
32870710514199,1,96403
32870710524250,0,96403
32870710527734,1,96403
32870710664559,0,96403
32870710669899,1,96403
32870710686146,0,96407
32870710694515,1,96407
32870710758347,0,96407
32870710763785,1,96407
32870710790833,0,96407
32870710795229,1,96407
32870710827400,0,96404
32870710835595,1,96404
32870710856901,0,96404
32870710860451,1,96404
32870710870762,0,96404
32870710874691,1,96404
32870710882082,0,96407
32870710888888,1,96407
32870710940500,0,96405
32870710948011,1,96405
32870710963455,0,96403
32870710970141,1,96403
32870710990232,0,96403
32870710994497,1,96403
32870711004950,0,96403
32870711008738,1,96403
32870711020288,0,96406
32870711026106,1,96406
32870711082210,0,96406
32870711086942,1,96406
32870711097047,0,96406
32870711100520,1,96406
32870711155138,0,96406
32870711159924,1,96406
32870711168346,0,96403
32870711174760,1,96403
32870711194753,0,96403
32870711199008,1,96403
32870711208876,0,96405
32870711213858,1,96405
32870711281097,0,96404
32870711289671,1,96404
32870711333599,0,96405
32870711339352,1,96405
32870711350683,0,96405
32870711354764,1,96405
32870711368536,0,96404
32870711375385,1,96404
32870711432466,0,96404
32870711438848,1,96404
32870711509226,0,96407
32870711515641,1,96407
32870711535851,0,96407
32870711538901,1,96407
32870711549038,0,96407
32870711553043,1,96407
32870711563398,0,96407
32870711566709,1,96407
32870711617745,0,96405
32870711624301,1,96405
32870711638692,0,96406
32870711644846,1,96406
32870711666250,0,96406
32870711669311,1,96406
32870711679709,0,96406
32870711682705,1,96406
32870711701363,0,96407
