32860842029435,2,96321
32860842218728,2,96322
32860842481959,2,96323
32860842631972,2,96324
32860842749043,2,96325
32860847087152,0,96325
32860847111628,1,96325
32860847127399,0,96325
32860847130307,1,96325
32860847140554,0,96325
32860847143137,1,96325
32860847153177,0,96325
32860847155869,1,96325
32860847165811,0,96325
32860847168318,1,96325
32860847178282,0,96325
32860847180985,1,96325
32860847190894,0,96325
32860847193413,1,96325
32860847203344,0,96325
32860847206079,1,96325
32860847216076,0,96325
32860847219147,1,96325
32860847229057,0,96325
32860847231716,1,96325
32860847241691,0,96325
32860847244242,1,96325
32860847254130,0,96325
32860847256756,1,96325
32860847266612,0,96325
32860847269097,1,96325
32860847278996,0,96325
32860847281710,1,96325
32860847291695,0,96325
32860847294398,1,96325
32860847304297,0,96325
32860847306934,1,96325
32860847316887,0,96325
32860847319623,1,96325
32860847329489,0,96325
32860847332333,1,96325
32860847342242,0,96325
32860847345086,1,96325
32860847355061,0,96325
32860847357829,1,96325
32860847367738,0,96325
32860847370463,1,96325
32860847380329,0,96325
32860847383032,1,96325
32860847392930,0,96325
32860847395655,1,96325
32860847405564,0,96325
32860847408354,1,96325
32860847418329,0,96325
32860847421075,1,96325
32860847430963,0,96325
32860847433915,1,96325
32860847443803,0,96325
32860847446560,1,96325
32860847456491,0,96325
32860847459346,1,96325
32860847469256,0,96325
32860847472002,1,96325
32860847481911,0,96325
32860847484690,1,96325
32860847494556,0,96325
32860847497856,1,96325
32860847507744,0,96325
32860847510685,1,96325
32860847520595,0,96325
32860847523819,1,96325
32860847533880,0,96325
32860847536800,1,96325
32860847546677,0,96325
32860847549543,1,96325
32860847559507,0,96325
32860847562329,1,96325
32860847572195,0,96325
32860847575245,1,96325
32860847585274,0,96325
32860847588378,1,96325
32860847598277,0,96325
32860847601110,1,96325
32860847611009,0,96325
32860847613983,1,96325
32860847623892,0,96325
32860847626682,1,96325
32860847636646,0,96325
32860847639707,1,96325
32860847649584,0,96325
32860847652362,1,96325
32860847662283,0,96325
32860847665376,1,96325
32860847675297,0,96325
32860847678032,1,96325
32860847687942,0,96325
32860847690644,1,96325
32860847700543,0,96325
32860847707045,1,96325
32860847717345,0,96325
32860847720786,1,96325
32860847730793,0,96325
32860847733919,1,96325
32860847743959,0,96325
32860847746998,1,96325
32860847756995,0,96325
32860847760208,1,96325
32860847770356,0,96325
32860847773254,1,96325
32860847783185,0,96325
32860847786333,1,96325
32860847796264,0,96325
32860847799076,1,96325
32860847809061,0,96325
32860847812079,1,96325
32860847822064,0,96325
32860847825245,1,96325
32860847835176,0,96325
32860847838063,1,96325
32860847847984,0,96325
32860847851240,1,96325
32860847861182,0,96325
32860847863798,1,96325
32860847873729,0,96325
32860847876573,1,96325
32860847886635,0,96325
32860847889739,1,96325
32860847899681,0,96325
32860847902905,1,96325
32860847912923,0,96325
32860847916049,1,96325
32860847926371,0,96325
32860847929280,1,96325
32860847939266,0,96325
32860847942337,1,96325
32860847952334,0,96325
32860847955330,1,96325
32860847965315,0,96325
32860847968202,1,96325
32860847978112,0,96325
32860847981021,1,96325
32860848037114,0,96325
32860848042965,1,96325
32860848055306,0,96325
32860848058953,1,96325
32860848069144,0,96325
32860848072715,1,96325
32860848082831,0,96325
32860848085914,1,96325
32860848095834,0,96325
32860848098863,1,96325
32860848108805,0,96325
32860848111692,1,96325
32860848121634,0,96325
32860848124847,1,96325
32860848134952,0,96325
32860848137752,1,96325
32860848147966,0,96325
32860848151168,1,96325
32860848161067,0,96325
32860848164171,1,96325
32860848174081,0,96325
32860848177391,1,96325
32860848187431,0,96325
32860848190709,1,96325
32860848200847,0,96325
32860848204125,1,96325
32860848214165,0,96325
32860848218430,1,96325
32860848229013,0,96325
32860848231900,1,96325
32860848241875,0,96325
32860848244849,1,96325
32860848256788,0,96325
32860848259632,1,96325
32860848269563,0,96325
32860848273004,1,96325
32860848282881,0,96325
32860848286192,1,96325
32860848296166,0,96325
32860848299140,1,96325
32860848309354,0,96325
32860848312219,1,96325
32860848322097,0,96325
32860848324919,1,96325
32860848334828,0,96325
32860848337856,1,96325
32860848347810,0,96325
32860848350914,1,96325
32860848360856,0,96325
32860848363873,1,96325
32860848374065,0,96325
32860848377191,1,96325
32860848387264,0,96325
32860848390368,1,96325
32860848400332,0,96325
32860848403349,1,96325
32860848463242,0,96325
32860848468289,1,96325
32860848478644,0,96325
32860848482138,1,96325
32860848492146,0,96325
32860848495033,1,96325
32860848504964,0,96325
32860848508123,1,96325
32860848518098,0,96325
32860848521430,1,96325
32860848531383,0,96325
32860848534563,1,96325
32860848544527,0,96325
32860848547924,1,96325
32860848558616,0,96325
32860848561709,1,96325
32860848571684,0,96325
32860848574701,1,96325
32860848584654,0,96325
32860848588138,1,96325
